Date,Rented Bike Count,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(°C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Month,Weekday,Temperature(°C)_normalized,Humidity(%)_normalized,Wind speed (m/s)_normalized,Visibility (10m)_normalized,Dew point temperature(°C)_normalized,Solar Radiation (MJ/m2)_normalized,Rainfall(mm)_normalized,Snowfall (cm)_normalized,Year,Day,Seasons_Spring,Seasons_Summer,Seasons_Winter,Holiday_No Holiday,Functioning Day_Yes
2017-12-31,163,19,0.0,31,2.2,2000,-15.1,0.0,0.0,0.0,12,6,-1.078597427413399,-1.3371602593273917,0.4584757759647645,0.9258713477706347,-1.4681749633826715,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2017,31,False,False,True,False,True
2017-12-31,161,20,-1.0,32,0.9,2000,-15.6,0.0,0.0,0.0,12,6,-1.1623204675796786,-1.288047363537386,-0.7960588332636312,0.9258713477706347,-1.5064609052507785,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2017,31,False,False,True,False,True
2017-12-31,179,21,-1.6,35,1.0,2000,-15.1,0.0,0.0,0.0,12,6,-1.212554291679446,-1.1407086761673686,-0.6995561710152931,0.9258713477706347,-1.4681749633826715,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2017,31,False,False,True,False,True
2017-12-31,155,22,-2.1,36,1.7,2000,-15.2,0.0,0.0,0.0,12,6,-1.2544158117625859,-1.0915957803773628,-0.024037535276926314,0.9258713477706347,-1.4758321517562927,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2017,31,False,False,True,False,True
2017-12-31,227,23,-2.6,40,0.6,2000,-14.3,0.0,0.0,0.0,12,6,-1.2962773318457257,-0.8951441972173398,-1.0855668200086457,0.9258713477706347,-1.4069174563937001,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2017,31,False,False,True,False,True
2018-01-01,206,0,-3.2,40,0.5,1358,-14.9,0.0,0.0,0.0,1,0,-1.3465111559454934,-0.8951441972173398,-1.1820694822569837,-0.1295914278765,-1.4528605866354285,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,1,False,False,True,False,True
2018-01-01,230,1,-3.3,41,0.7,2000,-14.7,0.0,0.0,0.0,1,0,-1.3548834599621213,-0.8460313014273341,-0.9890641577603075,0.9258713477706347,-1.4375462098881857,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,1,False,False,True,False,True
2018-01-01,178,2,-3.7,42,0.9,2000,-14.7,0.0,0.0,0.0,1,0,-1.3883726760286332,-0.7969184056373284,-0.7960588332636312,0.9258713477706347,-1.4375462098881857,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,1,False,False,True,False,True
2018-01-01,119,3,-4.0,44,1.0,2000,-14.4,0.0,0.0,0.0,1,0,-1.4134895880785168,-0.6986926140573169,-0.6995561710152931,0.9258713477706347,-1.4145746447673215,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,1,False,False,True,False,True
2018-01-01,62,4,-4.2,53,1.1,1994,-12.3,0.0,0.0,0.0,1,0,-1.430234196111773,-0.2566765519472651,-0.603053508766955,0.9160072096804746,-1.2537736889212725,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,1,False,False,True,False,True
2018-01-01,61,5,-4.4,54,0.8,1786,-12.3,0.0,0.0,0.0,1,0,-1.4469788041450289,-0.20756365615725933,-0.8925614955119693,0.5740504225549231,-1.2537736889212725,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,1,False,False,True,False,True
2018-01-01,65,6,-4.5,51,1.1,2000,-13.1,0.0,0.0,0.0,1,0,-1.4553511081616566,-0.3549023435272766,-0.603053508766955,0.9258713477706347,-1.3150311959102436,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,1,False,False,True,False,True
2018-01-01,81,7,-4.7,56,1.1,2000,-12.1,0.0,0.0,0.0,1,0,-1.4720957161949129,-0.10933786457724784,-0.603053508766955,0.9258713477706347,-1.2384593121740297,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,1,False,False,True,False,True
2018-01-01,89,8,-5.0,55,1.0,2000,-12.6,0.0,0.0,0.0,1,0,-1.4972126282447964,-0.15845076036725358,-0.6995561710152931,0.9258713477706347,-1.2767452540421367,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,1,False,False,True,False,True
2018-01-01,121,9,-4.3,39,0.7,1973,-16.2,0.15,0.0,0.0,1,0,-1.4386065001284007,-0.9442570930073456,-0.9890641577603075,0.8814827263649141,-1.5524040354925066,-0.48245924311218724,-0.13179988368373619,-0.17189109256898677,2018,1,False,False,True,False,True
2018-01-01,139,10,-1.6,32,0.8,1766,-16.1,0.53,0.0,0.0,1,0,-1.212554291679446,-1.288047363537386,-0.8925614955119693,0.5411699622543894,-1.5447468471188852,-0.04502231057895083,-0.13179988368373619,-0.17189109256898677,2018,1,False,False,True,False,True
2018-01-01,169,11,0.1,27,2.2,1874,-16.7,0.84,0.0,0.0,1,0,-1.070225123396771,-1.5336118424874146,0.4584757759647645,0.7187244478772719,-1.5906899773606136,0.31183413438237356,-0.13179988368373619,-0.17189109256898677,2018,1,False,False,True,False,True
2018-01-01,225,12,1.5,20,2.8,1992,-19.0,1.03,0.0,0.0,1,0,-0.9530128671639797,-1.877402113017455,1.0374917494547928,0.9127191636504212,-1.7668053099539056,0.5305526006489918,-0.13179988368373619,-0.17189109256898677,2018,1,False,False,True,False,True
2018-01-01,248,13,2.4,22,2.3,1921,-17.2,1.1,0.0,0.0,1,0,-0.8776621310143281,-1.7791763214374434,0.5549784382131023,0.7959935295835262,-1.6289759192287205,0.6111330882209038,-0.13179988368373619,-0.17189109256898677,2018,1,False,False,True,False,True
2018-01-01,298,14,3.7,24,2.1,1906,-15.0,1.01,0.0,0.0,1,0,-0.7688221787981646,-1.6809505298574319,0.3619731137164263,0.7713331843581259,-1.46051777500905,0.5075296041998741,-0.13179988368373619,-0.17189109256898677,2018,1,False,False,True,False,True
2018-01-01,344,15,3.0,27,2.9,1715,-14.2,0.78,0.0,0.0,1,0,-0.8274283069145604,-1.5336118424874146,1.133994411703131,0.4573247884880282,-1.3992602680200787,0.2427651450350205,-0.13179988368373619,-0.17189109256898677,2018,1,False,False,True,False,True
2018-01-01,310,16,3.0,28,2.5,1864,-13.7,0.51,0.0,0.0,1,0,-0.8274283069145604,-1.484498946697409,0.7479837627097787,0.7022842177270049,-1.3609743261519718,-0.06804530702806856,-0.13179988368373619,-0.17189109256898677,2018,1,False,False,True,False,True
2018-01-01,271,17,1.8,33,3.3,1913,-12.8,0.18,0.0,0.0,1,0,-0.9278959551140957,-1.2389344677473801,1.5200050606964834,0.7828413454633127,-1.2920596307893795,-0.4479247484385107,-0.13179988368373619,-0.17189109256898677,2018,1,False,False,True,False,True
2018-01-01,218,18,0.8,34,1.9,1887,-13.3,0.01,0.0,0.0,1,0,-1.0116189952803754,-1.1898215719573744,0.1689677892197499,0.7400967470726189,-1.3303455726574864,-0.6436202182560112,-0.13179988368373619,-0.17189109256898677,2018,1,False,False,True,False,True
2018-01-01,125,19,-0.1,39,1.3,1911,-12.4,0.0,0.0,0.0,1,0,-1.0869697314300268,-0.9442570930073456,-0.4100481842702787,0.7795532994332594,-1.2614308772948937,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,1,False,False,True,False,True
2018-01-01,206,20,-0.3,40,1.2,1936,-12.2,0.0,0.0,0.0,1,0,-1.103714339463283,-0.8951441972173398,-0.5065508465186169,0.8206538748089266,-1.2461165005476509,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,1,False,False,True,False,True
2018-01-01,203,21,-0.9,44,1.2,1871,-11.6,0.0,0.0,0.0,1,0,-1.1539481635630506,-0.6986926140573169,-0.5065508465186169,0.7137923788321918,-1.2001733703059225,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,1,False,False,True,False,True
2018-01-01,168,22,-1.3,48,0.8,1927,-10.9,0.0,0.0,0.0,1,0,-1.1874373796295623,-0.5022410308972939,-0.8925614955119693,0.8058576676736864,-1.146573051690573,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,1,False,False,True,False,True
2018-01-01,154,23,-1.6,51,0.7,1882,-10.4,0.0,0.0,0.0,1,0,-1.212554291679446,-0.3549023435272766,-0.9890641577603075,0.7318766319974853,-1.108287109822466,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,1,False,False,True,False,True
2018-01-02,148,0,-1.8,54,1.1,1772,-9.8,0.0,0.0,0.0,1,1,-1.2292988997127021,-0.20756365615725933,-0.603053508766955,0.5510341003445495,-1.0623439795807377,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,2,False,False,True,True,True
2018-01-02,108,1,-2.1,56,0.8,1732,-9.7,0.0,0.0,0.0,1,1,-1.2544158117625859,-0.10933786457724784,-0.8925614955119693,0.4852731797434819,-1.0546867912071163,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,2,False,False,True,True,True
2018-01-02,69,2,-2.3,62,0.9,1560,-8.6,0.0,0.0,0.0,1,1,-1.2711604197958417,0.18533951016278669,-0.7960588332636312,0.2025012211588913,-0.970457719097281,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,2,False,False,True,True,True
2018-01-02,41,3,-2.5,62,0.4,1626,-8.7,0.0,0.0,0.0,1,1,-1.2879050278290978,0.18533951016278669,-1.2785721445053218,0.3110067401506528,-0.9781149074709024,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,2,False,False,True,True,True
2018-01-02,31,4,-2.7,67,0.5,1302,-7.9,0.0,0.0,0.0,1,1,-1.3046496358623538,0.43090398911281547,-1.1820694822569837,-0.2216567167179946,-0.9168574004819313,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,2,False,False,True,True,True
2018-01-02,58,5,-3.1,67,0.6,1384,-8.3,0.0,0.0,0.0,1,1,-1.3381388519288655,0.43090398911281547,-1.0855668200086457,-0.08684682948580608,-0.9474861539764169,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,2,False,False,True,True,True
2018-01-02,139,6,-3.2,67,0.4,1409,-8.4,0.0,0.0,0.0,1,1,-1.3465111559454934,0.43090398911281547,-1.2785721445053218,-0.045746254110138836,-0.9551433423500382,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,2,False,False,True,True,True
2018-01-02,344,7,-3.2,69,0.5,1249,-8.0,0.0,0.0,0.0,1,1,-1.3465111559454934,0.5291297806928269,-1.1820694822569837,-0.30878993651440917,-0.9245145888555526,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,2,False,False,True,True,True
2018-01-02,655,8,-3.4,71,0.8,1179,-7.9,0.0,0.0,0.0,1,1,-1.3632557639787493,0.6273555722728384,-0.8925614955119693,-0.42387154756627743,-0.9168574004819313,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,2,False,False,True,True,True
2018-01-02,315,9,-3.1,66,0.2,1168,-8.5,0.12,0.0,0.0,1,1,-1.3381388519288655,0.3817910933228097,-1.471577469001998,-0.44195580073157104,-0.9628005307236596,-0.5169937377858639,-0.13179988368373619,-0.17189109256898677,2018,2,False,False,True,True,True
2018-01-02,208,10,-1.4,50,1.9,1355,-10.5,0.38,0.0,0.0,1,1,-1.1958096836461902,-0.40401523931728234,0.1689677892197499,-0.13452349692158008,-1.1159442981960874,-0.21769478394733366,-0.13179988368373619,-0.17189109256898677,2018,2,False,False,True,True,True
2018-01-02,269,11,-0.4,40,2.3,1633,-12.3,0.66,0.0,0.0,1,1,-1.1120866434799108,-0.8951441972173398,0.5549784382131023,0.32251490125583965,-1.2537736889212725,0.10462716634031427,-0.13179988368373619,-0.17189109256898677,2018,2,False,False,True,True,True
2018-01-02,293,12,0.9,29,1.9,1761,-15.1,0.88,0.0,0.0,1,1,-1.0032466912637474,-1.4353860509074032,0.1689677892197499,0.5329498471792559,-1.4681749633826715,0.35788012728060903,-0.13179988368373619,-0.17189109256898677,2018,2,False,False,True,True,True
2018-01-02,273,13,1.5,23,3.6,1970,-17.4,0.95,0.0,0.0,1,1,-0.9530128671639797,-1.7300634256474376,1.8095130474414982,0.8765506573198341,-1.644290295975963,0.4384606148525209,-0.13179988368373619,-0.17189109256898677,2018,2,False,False,True,True,True
2018-01-02,302,14,1.7,20,4.4,1995,-18.9,0.91,0.0,0.0,1,1,-0.9362682591307239,-1.877402113017455,2.581534345428203,0.9176512326955013,-1.759148121580284,0.3924146219542856,-0.13179988368373619,-0.17189109256898677,2018,2,False,False,True,True,True
2018-01-02,295,15,1.5,22,3.0,1998,-17.9,0.76,0.0,0.0,1,1,-0.9530128671639797,-1.7791763214374434,1.2304970739514693,0.9225833017405813,-1.68257623784407,0.21974214858590277,-0.13179988368373619,-0.17189109256898677,2018,2,False,False,True,True,True
2018-01-02,320,16,1.3,23,2.9,2000,-17.6,0.51,0.0,0.0,1,1,-0.9697574751972355,-1.7300634256474376,1.133994411703131,0.9258713477706347,-1.659604672723206,-0.06804530702806856,-0.13179988368373619,-0.17189109256898677,2018,2,False,False,True,True,True
2018-01-02,373,17,0.3,27,2.6,2000,-16.5,0.18,0.0,0.0,1,1,-1.053480515363515,-1.5336118424874146,0.8444864249581169,0.9258713477706347,-1.5753756006133708,-0.4479247484385107,-0.13179988368373619,-0.17189109256898677,2018,2,False,False,True,True,True
2018-01-02,675,18,-0.8,24,2.3,2000,-18.9,0.01,0.0,0.0,1,1,-1.1455758595464227,-1.6809505298574319,0.5549784382131023,0.9258713477706347,-1.759148121580284,-0.6436202182560112,-0.13179988368373619,-0.17189109256898677,2018,2,False,False,True,True,True
2018-01-02,403,19,-1.3,28,2.4,2000,-17.5,0.0,0.0,0.0,1,1,-1.1874373796295623,-1.484498946697409,0.6514811004614405,0.9258713477706347,-1.6519474843495847,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,2,False,False,True,True,True
2018-01-02,364,20,-1.9,26,2.2,2000,-18.9,0.0,0.0,0.0,1,1,-1.23767120372933,-1.5827247382774203,0.4584757759647645,0.9258713477706347,-1.759148121580284,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,2,False,False,True,True,True
2018-01-02,304,21,-2.6,28,2.0,2000,-18.6,0.0,0.0,0.0,1,1,-1.2962773318457257,-1.484498946697409,0.2654704514680881,0.9258713477706347,-1.73617655645942,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,2,False,False,True,True,True
2018-01-02,273,22,-3.4,33,2.4,2000,-17.4,0.0,0.0,0.0,1,1,-1.3632557639787493,-1.2389344677473801,0.6514811004614405,0.9258713477706347,-1.644290295975963,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,2,False,False,True,True,True
2018-01-02,186,23,-3.8,35,2.3,2000,-17.0,0.0,0.0,0.0,1,1,-1.396744980045261,-1.1407086761673686,0.5549784382131023,0.9258713477706347,-1.6136615424814778,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,2,False,False,True,True,True
2018-01-03,160,0,-4.3,38,1.4,2000,-16.5,0.0,0.0,0.0,1,2,-1.4386065001284007,-0.9933699887973514,-0.3135455220219407,0.9258713477706347,-1.5753756006133708,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,3,False,False,True,True,True
2018-01-03,130,1,-5.0,42,1.2,1993,-15.9,0.0,0.0,0.0,1,2,-1.4972126282447964,-0.7969184056373284,-0.5065508465186169,0.9143631866654479,-1.5294324703716422,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,3,False,False,True,True,True
2018-01-03,110,2,-5.5,43,2.0,2000,-16.1,0.0,0.0,0.0,1,2,-1.5390741483279362,-0.7478055098473226,0.2654704514680881,0.9258713477706347,-1.5447468471188852,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,3,False,False,True,True,True
2018-01-03,67,3,-6.1,45,1.3,1999,-16.1,0.0,0.0,0.0,1,2,-1.589307972427704,-0.6495797182673111,-0.4100481842702787,0.9242273247556081,-1.5447468471188852,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,3,False,False,True,True,True
2018-01-03,43,4,-6.1,45,2.3,2000,-16.1,0.0,0.0,0.0,1,2,-1.589307972427704,-0.6495797182673111,0.5549784382131023,0.9258713477706347,-1.5447468471188852,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,3,False,False,True,True,True
2018-01-03,67,5,-6.4,47,2.4,1981,-15.8,0.0,0.0,0.0,1,2,-1.614424884477588,-0.5513539266872997,0.6514811004614405,0.8946349104851277,-1.521775281998021,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,3,False,False,True,True,True
2018-01-03,137,6,-6.7,48,2.4,1991,-15.9,0.0,0.0,0.0,1,2,-1.639541796527472,-0.5022410308972939,0.6514811004614405,0.9110751406353945,-1.5294324703716422,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,3,False,False,True,True,True
2018-01-03,308,7,-6.9,48,2.4,1974,-16.0,0.0,0.0,0.0,1,2,-1.6562864045607277,-0.5022410308972939,0.6514811004614405,0.8831267493799408,-1.5370896587452638,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,3,False,False,True,True,True
2018-01-03,670,8,-7.0,49,1.5,1971,-15.9,0.0,0.0,0.0,1,2,-1.6646587085773554,-0.4531281351072881,-0.21704285977360252,0.8781946803348607,-1.5294324703716422,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,3,False,False,True,True,True
2018-01-03,342,9,-6.8,44,1.7,1858,-17.0,0.16,0.0,0.0,1,2,-1.6479141005440996,-0.6986926140573169,-0.024037535276926314,0.6924200796368448,-1.6136615424814778,-0.4709477448876284,-0.13179988368373619,-0.17189109256898677,2018,3,False,False,True,True,True
2018-01-03,213,10,-5.6,38,2.9,1752,-17.6,0.55,0.0,0.0,1,2,-1.5474464523445641,-0.9933699887973514,1.133994411703131,0.5181536400440157,-1.659604672723206,-0.0219993141298331,-0.13179988368373619,-0.17189109256898677,2018,3,False,False,True,True,True
2018-01-03,267,11,-4.5,36,3.2,1736,-17.3,0.77,0.0,0.0,1,2,-1.4553511081616566,-1.0915957803773628,1.4235023984481456,0.4918492718035887,-1.636633107602342,0.23125364681046165,-0.13179988368373619,-0.17189109256898677,2018,3,False,False,True,True,True
2018-01-03,297,12,-3.4,32,3.1,1706,-17.7,1.02,0.0,0.0,1,2,-1.3632557639787493,-1.288047363537386,1.3269997361998076,0.442528581352788,-1.6672618610968273,0.519041102424433,-0.13179988368373619,-0.17189109256898677,2018,3,False,False,True,True,True
2018-01-03,279,13,-2.2,31,2.3,1910,-17.0,1.13,0.0,0.0,1,2,-1.262788115779214,-1.3371602593273917,0.5549784382131023,0.7779092764182327,-1.6136615424814778,0.6456675828945803,-0.13179988368373619,-0.17189109256898677,2018,3,False,False,True,True,True
2018-01-03,270,14,-1.5,30,2.8,1903,-16.8,1.1,0.0,0.0,1,2,-1.2041819876628181,-1.3862731551173975,1.0374917494547928,0.7664011153130459,-1.598347165734235,0.6111330882209038,-0.13179988368373619,-0.17189109256898677,2018,3,False,False,True,True,True
2018-01-03,286,15,-1.1,29,2.8,1976,-16.9,0.96,0.0,0.0,1,2,-1.1706927715963065,-1.4353860509074032,1.0374917494547928,0.8864147954099941,-1.6060043541078561,0.4499721130770798,-0.13179988368373619,-0.17189109256898677,2018,3,False,False,True,True,True
2018-01-03,299,16,-0.4,30,2.0,2000,-15.9,0.62,0.0,0.0,1,2,-1.1120866434799108,-1.3862731551173975,0.2654704514680881,0.9258713477706347,-1.5294324703716422,0.05858117344207881,-0.13179988368373619,-0.17189109256898677,2018,3,False,False,True,True,True
2018-01-03,382,17,-1.9,35,1.8,2000,-15.3,0.25,0.0,0.0,1,2,-1.23767120372933,-1.1407086761673686,0.0724651269714119,0.9258713477706347,-1.483489340129914,-0.36734426086659877,-0.13179988368373619,-0.17189109256898677,2018,3,False,False,True,True,True
2018-01-03,637,18,-3.1,39,2.1,2000,-15.1,0.0,0.0,0.0,1,2,-1.3381388519288655,-0.9442570930073456,0.3619731137164263,0.9258713477706347,-1.4681749633826715,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,3,False,False,True,True,True
2018-01-03,431,19,-3.7,41,2.0,2000,-15.0,0.0,0.0,0.0,1,2,-1.3883726760286332,-0.8460313014273341,0.2654704514680881,0.9258713477706347,-1.46051777500905,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,3,False,False,True,True,True
2018-01-03,294,20,-3.9,44,2.5,2000,-14.3,0.0,0.0,0.0,1,2,-1.405117284061889,-0.6986926140573169,0.7479837627097787,0.9258713477706347,-1.4069174563937001,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,3,False,False,True,True,True
2018-01-03,335,21,-4.3,47,2.8,1997,-13.9,0.0,0.0,0.0,1,2,-1.4386065001284007,-0.5513539266872997,1.0374917494547928,0.9209392787255547,-1.3762887028992146,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,3,False,False,True,True,True
2018-01-03,291,22,-5.2,53,1.3,1969,-13.3,0.0,0.0,0.0,1,2,-1.5139572362780525,-0.2566765519472651,-0.4100481842702787,0.8749066343048073,-1.3303455726574864,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,3,False,False,True,True,True
2018-01-03,197,23,-5.9,54,0.8,1968,-13.7,0.0,0.0,0.0,1,2,-1.572563364394448,-0.20756365615725933,-0.8925614955119693,0.8732626112897807,-1.3609743261519718,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,3,False,False,True,True,True
2018-01-04,159,0,-6.3,54,1.4,1990,-14.1,0.0,0.0,0.0,1,3,-1.6060525804609598,-0.20756365615725933,-0.3135455220219407,0.9094311176203679,-1.3916030796464576,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,4,False,False,True,True,True
2018-01-04,150,1,-6.9,56,2.3,1994,-14.2,0.0,0.0,0.0,1,3,-1.6562864045607277,-0.10933786457724784,0.5549784382131023,0.9160072096804746,-1.3992602680200787,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,4,False,False,True,True,True
2018-01-04,123,2,-7.3,57,2.0,1978,-14.3,0.0,0.0,0.0,1,3,-1.6897756206272394,-0.06022496878724208,0.2654704514680881,0.8897028414400475,-1.4069174563937001,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,4,False,False,True,True,True
2018-01-04,57,3,-7.4,54,1.7,1968,-15.1,0.0,0.0,0.0,1,3,-1.6981479246438673,-0.20756365615725933,-0.024037535276926314,0.8732626112897807,-1.4681749633826715,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,4,False,False,True,True,True
2018-01-04,38,4,-7.5,55,1.3,1984,-15.0,0.0,0.0,0.0,1,3,-1.7065202286604952,-0.15845076036725358,-0.4100481842702787,0.8995669795302077,-1.46051777500905,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,4,False,False,True,True,True
2018-01-04,66,5,-7.6,49,1.3,2000,-16.4,0.0,0.0,0.0,1,3,-1.7148925326771234,-0.4531281351072881,-0.4100481842702787,0.9258713477706347,-1.5677184122397492,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,4,False,False,True,True,True
2018-01-04,120,6,-7.6,47,2.3,2000,-16.9,0.0,0.0,0.0,1,3,-1.7148925326771234,-0.5513539266872997,0.5549784382131023,0.9258713477706347,-1.6060043541078561,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,4,False,False,True,True,True
2018-01-04,302,7,-8.1,51,0.5,1987,-16.4,0.0,0.0,0.0,1,3,-1.756754052760263,-0.3549023435272766,-1.1820694822569837,0.9044990485752877,-1.5677184122397492,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,4,False,False,True,True,True
2018-01-04,646,8,-8.6,55,0.6,1984,-16.0,0.0,0.0,0.0,1,3,-1.7986155728434028,-0.15845076036725358,-1.0855668200086457,0.8995669795302077,-1.5370896587452638,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,4,False,False,True,True,True
2018-01-04,340,9,-7.9,48,1.2,1926,-17.0,0.14,0.0,0.0,1,3,-1.7400094447270071,-0.5022410308972939,-0.5065508465186169,0.8042136446586597,-1.6136615424814778,-0.4939707413367461,-0.13179988368373619,-0.17189109256898677,2018,4,False,False,True,True,True
2018-01-04,197,10,-6.4,43,1.0,1872,-16.9,0.43,0.0,0.0,1,3,-1.614424884477588,-0.7478055098473226,-0.6995561710152931,0.7154364018472185,-1.6060043541078561,-0.1601372928245394,-0.13179988368373619,-0.17189109256898677,2018,4,False,False,True,True,True
2018-01-04,264,11,-4.4,40,0.8,1671,-16.0,0.69,0.0,0.0,1,3,-1.4469788041450289,-0.8951441972173398,-0.8925614955119693,0.38498777582685384,-1.5370896587452638,0.13916166101399072,-0.13179988368373619,-0.17189109256898677,2018,4,False,False,True,True,True
2018-01-04,290,12,-2.9,33,0.9,1813,-16.9,0.92,0.0,0.0,1,3,-1.3213942438956097,-1.2389344677473801,-0.7960588332636312,0.6184390439606438,-1.6060043541078561,0.40392612017884444,-0.13179988368373619,-0.17189109256898677,2018,4,False,False,True,True,True
2018-01-04,284,13,-2.0,32,1.0,1864,-16.5,0.91,0.0,0.0,1,3,-1.246043507745958,-1.288047363537386,-0.6995561710152931,0.7022842177270049,-1.5753756006133708,0.3924146219542856,-0.13179988368373619,-0.17189109256898677,2018,4,False,False,True,True,True
2018-01-04,262,14,-0.8,32,1.4,1846,-15.4,0.78,0.0,0.0,1,3,-1.1455758595464227,-1.288047363537386,-0.3135455220219407,0.6726918034565246,-1.4911465285035355,0.2427651450350205,-0.13179988368373619,-0.17189109256898677,2018,4,False,False,True,True,True
2018-01-04,281,15,-1.2,31,0.8,1732,-16.2,0.47,0.0,0.0,1,3,-1.1790650756129344,-1.3371602593273917,-0.8925614955119693,0.4852731797434819,-1.5524040354925066,-0.11409129992630401,-0.13179988368373619,-0.17189109256898677,2018,4,False,False,True,True,True
2018-01-04,309,16,-1.4,34,1.8,1719,-15.2,0.3,0.0,0.0,1,3,-1.1958096836461902,-1.1898215719573744,0.0724651269714119,0.46390088054813494,-1.4758321517562927,-0.3097867697438045,-0.13179988368373619,-0.17189109256898677,2018,4,False,False,True,True,True
2018-01-04,397,17,-2.1,37,1.4,1591,-14.8,0.09,0.0,0.0,1,3,-1.2544158117625859,-1.042482884587357,-0.3135455220219407,0.25346593462471867,-1.445203398261807,-0.5515282324595404,-0.13179988368373619,-0.17189109256898677,2018,4,False,False,True,True,True
2018-01-04,603,18,-2.6,38,1.4,1604,-14.9,0.0,0.0,0.0,1,3,-1.2962773318457257,-0.9933699887973514,-0.3135455220219407,0.2748382338200656,-1.4528605866354285,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,4,False,False,True,True,True
2018-01-04,417,19,-2.7,39,1.4,1616,-14.7,0.0,0.0,0.0,1,3,-1.3046496358623538,-0.9442570930073456,-0.3135455220219407,0.2945665100003859,-1.4375462098881857,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,4,False,False,True,True,True
2018-01-04,311,20,-2.8,39,1.7,1702,-14.8,0.0,0.0,0.0,1,3,-1.3130219398789815,-0.9442570930073456,-0.024037535276926314,0.4359524892926812,-1.445203398261807,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,4,False,False,True,True,True
2018-01-04,310,21,-3.1,41,2.0,1742,-14.5,0.0,0.0,0.0,1,3,-1.3381388519288655,-0.8460313014273341,0.2654704514680881,0.5017134098937488,-1.422231833140943,-0.6551317164805701,-0.13179988368373619,-0.17189109256898677,2018,4,False,False,True,True,True
